STATION_ID,OBTAINED_DATE,SURFACE_TEMP,SURFACE_CONDITION
RTOI4,9/29/2019 8:40,62.24,Trace Moisture
RTOI4,9/29/2019 8:50,62.24,Trace Moisture
RTOI4,9/29/2019 9:00,61.88,Trace Moisture
RTOI4,9/29/2019 9:10,61.7,Trace Moisture
RTOI4,9/29/2019 10:30,61.16,Trace Moisture
RTOI4,9/29/2019 10:40,60.98,Trace Moisture
RTOI4,9/29/2019 11:00,60.26,Trace Moisture
RTOI4,9/29/2019 11:10,60.08,Trace Moisture
RTOI4,9/29/2019 11:20,59.9,Trace Moisture
RTOI4,9/29/2019 11:30,59.9,Trace Moisture
RTOI4,9/29/2019 12:10,60.26,Trace Moisture
RTOI4,9/29/2019 12:20,60.08,Trace Moisture
RTOI4,9/29/2019 12:50,60.08,Trace Moisture
RTOI4,9/29/2019 15:30,61.7,Trace Moisture
RTOI4,9/29/2019 15:40,61.34,Trace Moisture
RTOI4,9/29/2019 15:50,61.7,Trace Moisture
RTOI4,9/29/2019 16:00,62.24,Trace Moisture
RTOI4,9/29/2019 16:10,62.24,Trace Moisture
RTOI4,9/29/2019 16:20,62.78,Trace Moisture
RTOI4,9/29/2019 16:30,62.96,Trace Moisture
RTOI4,9/29/2019 16:40,62.96,Trace Moisture
RTOI4,9/29/2019 16:50,62.96,Trace Moisture
RTOI4,9/29/2019 17:00,62.6,Trace Moisture
RTOI4,9/29/2019 17:10,62.42,Trace Moisture
RTOI4,9/29/2019 17:20,62.24,Trace Moisture
RTOI4,9/29/2019 17:30,62.24,Trace Moisture
RTOI4,9/29/2019 17:40,62.6,Trace Moisture
RTOI4,9/29/2019 17:50,63.32,Trace Moisture
RTOI4,9/29/2019 18:00,63.5,Trace Moisture
RTOI4,9/29/2019 18:10,64.4,Trace Moisture
RTOI4,9/29/2019 18:30,66.92,Trace Moisture
RTOI4,9/29/2019 18:40,66.02,Trace Moisture
RTOI4,9/29/2019 18:50,65.48,Trace Moisture
RTOI4,9/29/2019 19:00,65.66,Trace Moisture
RTOI4,9/29/2019 19:30,65.12,Trace Moisture
RTOI4,9/29/2019 19:40,65.12,Trace Moisture
RTOI4,9/29/2019 20:00,65.48,Trace Moisture
RTOI4,9/29/2019 20:10,65.84,Trace Moisture
RTOI4,9/29/2019 20:20,65.84,Trace Moisture
RTOI4,9/29/2019 20:40,69.8,Trace Moisture
RTOI4,9/29/2019 21:00,69.44,Trace Moisture
RTOI4,9/29/2019 21:10,70.88,Trace Moisture
RTOI4,9/29/2019 22:10,76.28,Dry
RTOI4,9/29/2019 23:00,74.12,Dry
RTOI4,9/30/2019 2:50,66.74,Dry
RTOI4,9/30/2019 4:00,66.2,Dry
RTOI4,9/30/2019 4:10,66.2,Dry
RTOI4,9/30/2019 4:20,66.2,Trace Moisture
RTOI4,9/30/2019 4:30,66.2,Trace Moisture
RTOI4,9/30/2019 5:10,66.2,Trace Moisture
RTOI4,9/30/2019 5:20,66.2,Trace Moisture
RTOI4,9/30/2019 5:30,66.38,Trace Moisture
RTOI4,9/30/2019 5:40,66.2,Trace Moisture
RTOI4,9/30/2019 5:50,66.2,Trace Moisture
RTOI4,9/30/2019 6:00,66.2,Trace Moisture
RTOI4,9/30/2019 6:10,66.38,Trace Moisture
RTOI4,9/30/2019 6:20,66.38,Trace Moisture
RTOI4,9/30/2019 6:30,66.38,Trace Moisture
RTOI4,9/30/2019 6:40,66.38,Trace Moisture
RTOI4,9/30/2019 6:50,66.56,Trace Moisture
RTOI4,9/30/2019 7:00,66.56,Trace Moisture
RTOI4,9/30/2019 7:10,66.56,Trace Moisture
RTOI4,9/30/2019 7:30,66.92,Trace Moisture
RTOI4,9/30/2019 7:40,66.92,Trace Moisture
RTOI4,9/30/2019 8:30,67.1,Trace Moisture
RTOI4,9/30/2019 8:40,67.1,Trace Moisture
RTOI4,9/30/2019 8:50,67.1,Trace Moisture
RTOI4,9/30/2019 9:00,67.28,Trace Moisture
RTOI4,9/30/2019 9:10,67.28,Trace Moisture
RTOI4,9/30/2019 9:20,67.28,Trace Moisture
RTOI4,9/30/2019 9:30,67.28,Trace Moisture
RTOI4,9/30/2019 9:40,67.64,Trace Moisture
RTOI4,9/30/2019 9:50,67.46,Trace Moisture
RTOI4,9/30/2019 10:00,67.46,Trace Moisture
RTOI4,9/30/2019 10:10,67.46,Trace Moisture
RTOI4,9/30/2019 10:20,67.46,Trace Moisture
RTOI4,9/30/2019 10:30,67.64,Trace Moisture
RTOI4,9/30/2019 10:40,67.82,Trace Moisture
RTOI4,9/30/2019 11:20,68.18,Trace Moisture
RTOI4,9/30/2019 11:30,68.36,Trace Moisture
RTOI4,9/30/2019 11:40,68.54,Trace Moisture
RTOI4,9/30/2019 11:50,68.54,Trace Moisture
RTOI4,9/30/2019 12:00,68.54,Trace Moisture
RTOI4,9/30/2019 12:10,68.72,Trace Moisture
RTOI4,9/30/2019 12:20,68.9,Trace Moisture
RTOI4,9/30/2019 12:50,69.26,Trace Moisture
RTOI4,9/30/2019 13:00,69.62,Trace Moisture
RTOI4,9/30/2019 13:10,70.52,Trace Moisture
RTOI4,9/30/2019 13:20,71.42,Trace Moisture
RTOI4,9/30/2019 13:30,72.5,Trace Moisture
RTOI4,9/30/2019 14:00,74.12,Dry
RTOI4,9/30/2019 14:40,81.5,Dry
RTOI4,9/30/2019 14:50,83.66,Dry
RTOI4,9/30/2019 15:00,85.82,Dry
RTOI4,9/30/2019 15:10,87.8,Dry
RTOI4,9/30/2019 15:20,89.96,Dry
RTOI4,9/30/2019 15:30,90.5,Dry
RTOI4,9/30/2019 15:40,91.04,Dry
RTOI4,9/30/2019 16:10,94.1,Dry
RTOI4,9/30/2019 16:20,95.36,Dry
RTOI4,9/30/2019 16:30,97.7,Dry
RTOI4,9/30/2019 16:50,100.58,Dry
RTOI4,9/30/2019 17:00,101.84,Dry
RTOI4,9/30/2019 17:10,102.92,Dry
RTOI4,9/30/2019 17:20,104.72,Dry
RTOI4,9/30/2019 17:30,105.26,Dry
RTOI4,9/30/2019 17:40,106.88,Dry
RTOI4,9/30/2019 17:50,106.34,Dry
RTOI4,9/30/2019 18:00,106.34,Dry
RTOI4,9/30/2019 18:10,108.32,Dry
RTOI4,9/30/2019 18:30,107.78,Dry
RTOI4,9/30/2019 18:50,109.4,Dry
RTOI4,9/30/2019 19:00,110.3,Dry
RTOI4,9/30/2019 19:10,111.02,Dry
RTOI4,9/30/2019 19:20,111.38,Dry
RTOI4,9/30/2019 19:30,110.3,Dry
RTOI4,9/30/2019 19:50,110.84,Dry
RTOI4,9/30/2019 20:00,109.58,Dry
RTOI4,9/30/2019 20:10,110.84,Dry
RTOI4,9/30/2019 20:20,107.6,Dry
RTOI4,9/30/2019 20:30,105.98,Dry
RTOI4,9/30/2019 20:40,103.28,Dry
RTOI4,9/30/2019 20:50,103.82,Dry
RTOI4,9/30/2019 21:00,102.38,Dry
RTOI4,9/30/2019 21:10,101.66,Dry
RTOI4,9/30/2019 21:30,103.1,Dry
RTOI4,9/30/2019 22:00,97.16,Dry
RTOI4,9/30/2019 22:10,97.34,Dry
RTOI4,9/30/2019 22:30,96.8,Dry
RTOI4,9/30/2019 23:10,92.66,Dry
RTOI4,9/30/2019 23:20,91.4,Dry
RTOI4,9/30/2019 23:30,89.96,Dry
RTOI4,10/1/2019 0:10,85.82,Dry
RTOI4,10/1/2019 1:10,82.76,Dry
RTOI4,10/1/2019 1:20,82.4,Dry
RTOI4,10/1/2019 1:30,82.04,Dry
RTOI4,10/1/2019 1:50,81.5,Dry
RTOI4,10/1/2019 2:00,81.14,Dry
RTOI4,10/1/2019 8:10,76.1,Dry
RTOI4,10/1/2019 8:20,76.1,Dry
RTOI4,10/1/2019 8:30,76.1,Dry
RTOI4,10/1/2019 8:40,76.1,Dry
RTOI4,10/1/2019 8:50,76.1,Dry
RTOI4,10/1/2019 9:10,74.84,Trace Moisture
RTOI4,10/1/2019 9:20,74.48,Trace Moisture
RTOI4,10/1/2019 9:30,74.12,Trace Moisture
RTOI4,10/1/2019 9:40,73.94,Trace Moisture
RTOI4,10/1/2019 9:50,73.94,Trace Moisture
RTOI4,10/1/2019 10:00,73.76,Trace Moisture
RTOI4,10/1/2019 10:10,73.76,Trace Moisture
RTOI4,10/1/2019 10:20,73.76,Trace Moisture
RTOI4,10/1/2019 10:30,73.22,Trace Moisture
RTOI4,10/1/2019 10:40,72.86,Trace Moisture
RTOI4,10/1/2019 10:50,72.68,Trace Moisture
RTOI4,10/1/2019 11:00,72.68,Trace Moisture
RTOI4,10/1/2019 11:10,72.32,Trace Moisture
RTOI4,10/1/2019 11:20,72.68,Trace Moisture
RTOI4,10/1/2019 11:30,72.32,Trace Moisture
RTOI4,10/1/2019 14:10,82.4,Dry
RTOI4,10/1/2019 14:20,81.5,Dry
RTOI4,10/1/2019 14:30,82.04,Dry
RTOI4,10/1/2019 15:20,91.4,Dry
RTOI4,10/1/2019 16:10,86.72,Dry
RTOI4,10/1/2019 16:20,86.72,Dry
RTOI4,10/1/2019 17:00,87.8,Dry
RTOI4,10/1/2019 17:20,87.8,Dry
RTOI4,10/1/2019 17:30,87.98,Dry
RTOI4,10/1/2019 17:40,91.04,Dry
RTOI4,10/1/2019 18:00,94.28,Dry
RTOI4,10/1/2019 18:30,94.28,Dry
RTOI4,10/1/2019 18:40,94.1,Dry
RTOI4,10/1/2019 18:50,95.72,Dry
RTOI4,10/1/2019 20:20,95.72,Dry
RTOI4,10/1/2019 20:30,93.02,Dry
RTOI4,10/1/2019 20:40,95.54,Dry
RTOI4,10/1/2019 20:50,92.3,Dry
RTOI4,10/1/2019 21:00,88.34,Wet
RTOI4,10/1/2019 21:30,84.02,Wet
RTOI4,10/1/2019 21:40,81.68,Wet
RTOI4,10/1/2019 21:50,81.14,Wet
RTOI4,10/1/2019 22:30,78.26,Wet
RTOI4,10/1/2019 22:40,78.26,Wet
RTOI4,10/1/2019 22:50,74.12,Wet
RTOI4,10/1/2019 23:00,74.66,Wet
RTOI4,10/1/2019 23:10,75.02,Wet
RTOI4,10/1/2019 23:20,72.68,Wet
RTOI4,10/1/2019 23:30,73.94,Wet
RTOI4,10/1/2019 23:40,74.48,Wet
RTOI4,10/1/2019 23:50,74.12,Wet
RTOI4,10/2/2019 0:00,73.4,Wet
RTOI4,10/2/2019 0:03,73.22,Wet
RTOI4,10/2/2019 0:10,73.22,Wet
RTOI4,10/2/2019 0:20,72.86,Wet
RTOI4,10/2/2019 0:40,72.68,Wet
RTOI4,10/2/2019 0:50,72.32,Wet
RTOI4,10/2/2019 1:00,72.14,Wet
RTOI4,10/2/2019 1:10,72.14,Wet
RTOI4,10/2/2019 1:20,71.96,Wet
RTOI4,10/2/2019 1:30,71.96,Wet
RTOI4,10/2/2019 1:40,71.78,Wet
RTOI4,10/2/2019 1:50,71.78,Wet
RTOI4,10/2/2019 2:00,71.78,Wet
RTOI4,10/2/2019 2:10,71.96,Wet
RTOI4,10/2/2019 2:20,71.96,Wet
RTOI4,10/2/2019 2:30,71.96,Wet
RTOI4,10/2/2019 2:40,71.78,Wet
RTOI4,10/2/2019 2:50,71.6,Wet
RTOI4,10/2/2019 3:00,71.6,Wet
RTOI4,10/2/2019 3:10,71.42,Wet
RTOI4,10/2/2019 3:20,71.24,Wet
RTOI4,10/2/2019 3:30,71.24,Wet
RTOI4,10/2/2019 3:40,71.24,Wet
RTOI4,10/2/2019 3:50,71.24,Wet
RTOI4,10/2/2019 4:00,71.42,Wet
RTOI4,10/2/2019 4:10,70.88,Wet
RTOI4,10/2/2019 4:20,71.06,Wet
RTOI4,10/2/2019 4:30,71.06,Wet
RTOI4,10/2/2019 4:40,69.8,Wet
RTOI4,10/2/2019 4:50,69.26,Wet
RTOI4,10/2/2019 5:00,69.08,Wet
RTOI4,10/2/2019 5:10,68.9,Wet
RTOI4,10/2/2019 5:20,69.08,Wet
RTOI4,10/2/2019 5:30,68.72,Wet
RTOI4,10/2/2019 5:40,68.54,Wet
RTOI4,10/2/2019 5:50,68.18,Wet
RTOI4,10/2/2019 6:00,68,Wet
RTOI4,10/2/2019 6:10,68,Wet
RTOI4,10/2/2019 6:30,66.92,Wet
RTOI4,10/2/2019 6:40,66.38,Wet
RTOI4,10/2/2019 6:50,65.66,Wet
RTOI4,10/2/2019 7:20,64.4,Wet
RTOI4,10/2/2019 7:30,63.86,Wet
RTOI4,10/2/2019 7:40,63.68,Wet
RTOI4,10/2/2019 8:30,63.5,Wet
RTOI4,10/2/2019 8:40,63.14,Wet
RTOI4,10/2/2019 8:50,62.96,Wet
RTOI4,10/2/2019 9:00,62.78,Wet
RTOI4,10/2/2019 9:10,62.78,Wet
RTOI4,10/2/2019 9:20,62.42,Wet
RTOI4,10/2/2019 9:30,62.24,Wet
RTOI4,10/2/2019 9:40,62.24,Wet
RTOI4,10/2/2019 9:50,62.24,Wet
RTOI4,10/2/2019 10:00,61.7,Wet
RTOI4,10/2/2019 10:10,61.52,Wet
RTOI4,10/2/2019 10:20,61.7,Wet
RTOI4,10/2/2019 10:30,61.34,Wet
RTOI4,10/2/2019 10:40,61.16,Wet
RTOI4,10/2/2019 10:50,61.16,Wet
RTOI4,10/2/2019 11:00,60.98,Trace Moisture
RTOI4,10/2/2019 12:00,61.16,Trace Moisture
RTOI4,10/2/2019 12:20,60.62,Trace Moisture
RTOI4,10/2/2019 12:30,60.62,Trace Moisture
RTOI4,10/2/2019 13:00,60.98,Trace Moisture
RTOI4,10/2/2019 13:10,61.16,Trace Moisture
RTOI4,10/2/2019 13:20,61.16,Trace Moisture
RTOI4,10/2/2019 13:30,61.52,Trace Moisture
RTOI4,10/2/2019 13:40,61.7,Trace Moisture
RTOI4,10/2/2019 13:50,62.24,Trace Moisture
RTOI4,10/2/2019 14:00,62.78,Trace Moisture
RTOI4,10/2/2019 14:10,63.14,Trace Moisture
RTOI4,10/2/2019 14:20,62.78,Trace Moisture
RTOI4,10/2/2019 14:30,63.86,Trace Moisture
RTOI4,10/2/2019 15:50,65.48,Wet
RTOI4,10/2/2019 16:00,64.58,Wet
RTOI4,10/2/2019 16:10,64.94,Wet
RTOI4,10/2/2019 16:20,66.02,Wet
RTOI4,10/2/2019 16:30,65.48,Wet
RTOI4,10/2/2019 16:50,64.94,Wet
RTOI4,10/2/2019 17:00,64.58,Wet
RTOI4,10/2/2019 17:10,64.22,Wet
RTOI4,10/2/2019 17:50,65.48,Wet
RTOI4,10/2/2019 18:10,64.22,Wet
RTOI4,10/2/2019 18:20,64.94,Wet
RTOI4,10/2/2019 18:30,65.12,Wet
RTOI4,10/2/2019 18:50,65.48,Wet
RTOI4,10/2/2019 19:00,65.66,Wet
RTOI4,10/2/2019 19:10,65.48,Wet
RTOI4,10/2/2019 19:20,65.3,Wet
RTOI4,10/2/2019 19:30,64.94,Wet
RTOI4,10/2/2019 19:50,64.94,Wet
RTOI4,10/2/2019 20:10,64.76,Wet
RTOI4,10/2/2019 20:30,64.4,Wet
RTOI4,10/2/2019 21:50,64.4,Wet
RTOI4,10/2/2019 22:00,64.4,Wet
RTOI4,10/2/2019 22:10,64.04,Wet
RTOI4,10/2/2019 22:20,64.04,Wet
RTOI4,10/2/2019 22:40,64.4,Wet
RTOI4,10/2/2019 22:50,64.22,Wet
RTOI4,10/2/2019 23:00,64.04,Wet
RTOI4,10/2/2019 23:10,64.04,Wet
RTOI4,10/2/2019 23:20,64.04,Wet
RTOI4,10/2/2019 23:30,63.86,Wet
RTOI4,10/2/2019 23:40,64.04,Wet
RTOI4,10/2/2019 23:50,63.86,Wet
RTOI4,10/3/2019 0:00,63.86,Wet
RTOI4,10/3/2019 0:10,63.68,Wet
RTOI4,10/3/2019 0:20,63.68,Wet
RTOI4,10/3/2019 0:30,63.5,Wet
RTOI4,10/3/2019 0:40,63.5,Wet
RTOI4,10/3/2019 0:50,63.32,Wet
RTOI4,10/3/2019 1:00,63.32,Wet
RTOI4,10/3/2019 1:10,63.14,Wet
RTOI4,10/3/2019 1:20,63.14,Wet
RTOI4,10/3/2019 1:30,62.78,Wet
RTOI4,10/3/2019 1:40,62.6,Wet
RTOI4,10/3/2019 1:50,62.24,Wet
RTOI4,10/3/2019 2:00,62.24,Wet
RTOI4,10/3/2019 2:10,61.88,Wet
RTOI4,10/3/2019 2:20,61.52,Wet
RTOI4,10/3/2019 2:30,61.16,Wet
RTOI4,10/3/2019 2:40,60.98,Dry
RTOI4,10/3/2019 13:30,56.3,Dry
RTOI4,10/3/2019 17:10,69.62,Dry
RTOI4,10/3/2019 17:30,73.04,Dry
RTOI4,10/3/2019 18:10,73.04,Dry
RTOI4,10/3/2019 18:30,75.02,Dry
RTOI4,10/3/2019 19:10,76.28,Dry
RTOI4,10/3/2019 20:00,78.98,Dry
RTOI4,10/3/2019 22:40,69.44,Dry
RTOI4,10/4/2019 6:20,49.46,Dry
RTOI4,10/4/2019 8:30,47.3,Dry
RTOI4,10/4/2019 9:50,49.46,Dry
RTOI4,10/4/2019 10:30,50,Dry
RTOI4,10/4/2019 15:50,69.98,Dry
RTOI4,10/4/2019 16:30,69.44,Dry
RTOI4,10/4/2019 18:10,87.62,Dry
RTOI4,10/4/2019 18:20,86.18,Dry
RTOI4,10/4/2019 18:30,86.9,Dry
RTOI4,10/4/2019 18:40,86.72,Dry
RTOI4,10/4/2019 18:50,87.62,Dry
RTOI4,10/4/2019 19:00,87.62,Dry
RTOI4,10/4/2019 19:30,87.62,Dry
RTOI4,10/4/2019 19:40,87.8,Dry
RTOI4,10/4/2019 20:00,88.34,Dry
RTOI4,10/4/2019 20:10,88.52,Dry
RTOI4,10/4/2019 20:20,87.8,Dry
RTOI4,10/4/2019 20:30,87.8,Dry
RTOI4,10/4/2019 20:40,86.72,Dry
RTOI4,10/4/2019 20:50,86.18,Dry
RTOI4,10/4/2019 21:10,81.68,Dry
RTOI4,10/4/2019 21:20,82.76,Dry
RTOI4,10/4/2019 21:30,81.68,Dry
RTOI4,10/4/2019 21:40,81.68,Dry
RTOI4,10/4/2019 22:10,75.02,Dry
RTOI4,10/4/2019 23:00,70.52,Dry
RTOI4,10/4/2019 23:10,69.44,Dry
RTOI4,10/5/2019 3:50,60.08,Dry
RTOI4,10/5/2019 9:10,57.56,Wet
RTOI4,10/5/2019 9:20,56.84,Wet
RTOI4,10/5/2019 9:30,56.84,Trace Moisture
RTOI4,10/5/2019 9:50,55.94,Wet
RTOI4,10/5/2019 10:00,55.76,Wet
RTOI4,10/5/2019 10:10,55.58,Wet
RTOI4,10/5/2019 10:50,54.86,Wet
RTOI4,10/5/2019 11:10,54.86,Wet
RTOI4,10/5/2019 12:20,54.14,Wet
RTOI4,10/5/2019 12:50,54.14,Wet
RTOI4,10/5/2019 13:30,54.86,Wet
RTOI4,10/5/2019 13:40,55.22,Wet
RTOI4,10/5/2019 14:40,55.76,Wet
RTOI4,10/5/2019 15:40,55.4,Wet
RTOI4,10/5/2019 15:50,55.58,Wet
RTOI4,10/5/2019 16:00,55.58,Wet
RTOI4,10/5/2019 16:20,56.3,Wet
RTOI4,10/5/2019 16:30,56.66,Wet
RTOI4,10/5/2019 16:40,57.92,Wet
RTOI4,10/5/2019 17:00,60.08,Wet
RTOI4,10/5/2019 17:20,59.36,Wet
RTOI4,10/5/2019 17:30,59.9,Wet
RTOI4,10/5/2019 17:40,59.9,Wet
RTOI4,10/5/2019 17:50,59.72,Wet
RTOI4,10/5/2019 18:00,59.9,Wet
RTOI4,10/5/2019 18:10,59.9,Wet
RTOI4,10/5/2019 18:20,60.26,Wet
RTOI4,10/5/2019 18:30,60.26,Wet
RTOI4,10/5/2019 18:40,60.44,Wet
RTOI4,10/5/2019 18:50,61.16,Wet
RTOI4,10/5/2019 19:00,61.52,Wet
RTOI4,10/5/2019 19:10,61.52,Wet
RTOI4,10/5/2019 19:40,69.62,Dry
RTOI4,10/5/2019 19:50,73.04,Dry
RTOI4,10/5/2019 21:30,76.28,Dry
RTOI4,10/5/2019 22:00,76.28,Dry
RTOI4,10/6/2019 3:00,55.58,Dry
RTOI4,10/6/2019 5:30,52.16,Dry
RTOI4,10/6/2019 8:20,49.28,Dry
RTOI4,10/6/2019 11:10,50.36,Dry
RTOI4,10/6/2019 18:00,66.56,Dry
RTOI4,10/6/2019 22:10,73.22,Dry
RTOI4,10/6/2019 23:00,68.54,Dry
RTOI4,10/7/2019 1:50,55.94,Dry
RTOI4,10/7/2019 2:40,54.32,Dry
RTOI4,10/7/2019 6:40,49.46,Dry
RTOI4,10/7/2019 9:40,47.12,Dry
RTOI4,10/7/2019 10:10,46.94,Dry
RTOI4,10/7/2019 11:00,46.4,Dry
RTOI4,10/7/2019 15:50,75.02,Dry
RTOI4,10/7/2019 17:10,87.8,Dry
RTOI4,10/7/2019 17:20,88.7,Dry
RTOI4,10/7/2019 17:50,91.94,Dry
RTOI4,10/7/2019 18:00,92.84,Dry
RTOI4,10/7/2019 18:10,93.38,Dry
RTOI4,10/7/2019 18:20,94.28,Dry
RTOI4,10/7/2019 18:30,95,Dry
RTOI4,10/7/2019 18:50,96.26,Dry
RTOI4,10/7/2019 19:00,96.8,Dry
RTOI4,10/7/2019 19:10,97.16,Dry
RTOI4,10/7/2019 19:20,96.98,Dry
RTOI4,10/7/2019 19:30,96.98,Dry
RTOI4,10/7/2019 19:40,96.26,Dry
RTOI4,10/7/2019 19:50,96.98,Dry
RTOI4,10/7/2019 20:10,95.72,Dry
RTOI4,10/7/2019 20:30,95.72,Dry
RTOI4,10/7/2019 20:50,94.1,Dry
RTOI4,10/7/2019 21:10,92.48,Dry
RTOI4,10/7/2019 21:20,91.4,Dry
RTOI4,10/7/2019 22:00,87.62,Dry
RTOI4,10/7/2019 22:10,86.18,Dry
RTOI4,10/7/2019 22:30,83.66,Dry
RTOI4,10/7/2019 22:40,82.04,Dry
RTOI4,10/7/2019 23:20,76.1,Dry
RTOI4,10/8/2019 0:10,69.62,Dry
RTOI4,10/8/2019 0:50,66.56,Dry
RTOI4,10/8/2019 14:30,64.04,Dry
RTOI4,10/8/2019 16:20,82.22,Dry
RTOI4,10/8/2019 16:30,83.48,Dry
RTOI4,10/8/2019 17:00,86.72,Dry
RTOI4,10/8/2019 17:10,87.62,Dry
RTOI4,10/8/2019 17:20,88.16,Dry
RTOI4,10/8/2019 17:40,91.04,Dry
RTOI4,10/8/2019 18:10,92.66,Dry
RTOI4,10/8/2019 18:40,94.28,Dry
RTOI4,10/8/2019 19:00,95.18,Dry
RTOI4,10/8/2019 19:10,95.18,Dry
RTOI4,10/8/2019 19:20,95,Dry
RTOI4,10/8/2019 19:30,95.18,Dry
RTOI4,10/8/2019 19:40,95.36,Dry
RTOI4,10/8/2019 19:50,94.1,Dry
RTOI4,10/8/2019 20:20,93.02,Dry
RTOI4,10/8/2019 20:40,92.3,Dry
RTOI4,10/8/2019 21:00,91.22,Dry
RTOI4,10/8/2019 21:10,89.96,Dry
RTOI4,10/8/2019 21:30,87.98,Dry
RTOI4,10/8/2019 21:40,86.9,Dry
RTOI4,10/8/2019 22:30,81.68,Dry
RTOI4,10/8/2019 23:30,73.04,Dry
RTOI4,10/8/2019 23:50,70.52,Dry
RTOI4,10/9/2019 0:00,69.44,Dry
RTOI4,10/9/2019 10:20,52.88,Dry
RTOI4,10/9/2019 10:30,52.7,Dry
RTOI4,10/9/2019 16:40,74.12,Dry
RTOI4,10/9/2019 18:10,75.2,Dry
RTOI4,10/9/2019 18:20,75.02,Dry
RTOI4,10/9/2019 18:30,75.2,Dry
RTOI4,10/9/2019 20:40,76.28,Dry
RTOI4,10/9/2019 21:10,73.22,Dry
RTOI4,10/9/2019 21:20,73.22,Dry
RTOI4,10/9/2019 21:30,73.04,Dry
RTOI4,10/9/2019 22:20,65.66,Trace Moisture
RTOI4,10/9/2019 22:30,64.22,Trace Moisture
RTOI4,10/9/2019 22:40,63.5,Trace Moisture
RTOI4,10/9/2019 22:50,63.14,Dry
RTOI4,10/10/2019 0:00,64.04,Dry
RTOI4,10/10/2019 0:30,61.16,Wet
RTOI4,10/10/2019 0:40,60.26,Wet
RTOI4,10/10/2019 0:50,60.08,Wet
RTOI4,10/10/2019 1:00,60.08,Wet
RTOI4,10/10/2019 1:10,59.72,Wet
RTOI4,10/10/2019 1:20,59.9,Wet
RTOI4,10/10/2019 1:30,59.72,Wet
RTOI4,10/10/2019 1:40,59.36,Wet
RTOI4,10/10/2019 1:50,59,Wet
RTOI4,10/10/2019 2:00,58.64,Wet
RTOI4,10/10/2019 2:10,58.82,Wet
RTOI4,10/10/2019 2:20,58.64,Wet
RTOI4,10/10/2019 2:30,58.46,Wet
RTOI4,10/10/2019 2:40,58.28,Wet
RTOI4,10/10/2019 2:50,58.46,Wet
RTOI4,10/10/2019 3:00,58.64,Wet
RTOI4,10/10/2019 3:50,59,Wet
RTOI4,10/10/2019 4:20,58.64,Wet
RTOI4,10/10/2019 4:30,58.46,Wet
RTOI4,10/10/2019 4:40,58.28,Wet
RTOI4,10/10/2019 4:50,58.1,Wet
RTOI4,10/10/2019 5:00,58.1,Wet
RTOI4,10/10/2019 5:10,58.1,Wet
RTOI4,10/10/2019 5:20,58.1,Wet
RTOI4,10/10/2019 5:30,57.74,Wet
RTOI4,10/10/2019 5:40,57.56,Wet
RTOI4,10/10/2019 5:50,57.56,Wet
RTOI4,10/10/2019 6:00,57.56,Wet
RTOI4,10/10/2019 6:10,57.56,Wet
RTOI4,10/10/2019 6:20,57.38,Wet
RTOI4,10/10/2019 6:30,57.38,Wet
RTOI4,10/10/2019 6:40,57.38,Wet
RTOI4,10/10/2019 6:50,57.38,Wet
RTOI4,10/10/2019 7:00,57.38,Wet
RTOI4,10/10/2019 8:40,57.92,Trace Moisture
RTOI4,10/10/2019 8:50,57.56,Trace Moisture
RTOI4,10/10/2019 9:00,57.74,Trace Moisture
RTOI4,10/10/2019 9:10,58.1,Trace Moisture
RTOI4,10/10/2019 9:50,58.1,Wet
RTOI4,10/10/2019 10:00,57.74,Wet
RTOI4,10/10/2019 10:10,57.56,Wet
RTOI4,10/10/2019 10:20,57.92,Wet
RTOI4,10/10/2019 10:30,57.92,Wet
RTOI4,10/10/2019 10:40,58.1,Wet
RTOI4,10/10/2019 10:50,58.1,Wet
RTOI4,10/10/2019 11:00,58.1,Wet
RTOI4,10/10/2019 11:10,58.1,Wet
RTOI4,10/10/2019 11:20,58.46,Wet
RTOI4,10/10/2019 11:50,58.28,Wet
RTOI4,10/10/2019 12:10,58.64,Wet
RTOI4,10/10/2019 12:20,58.64,Wet
RTOI4,10/10/2019 12:40,59,Wet
RTOI4,10/10/2019 12:50,59.18,Wet
RTOI4,10/10/2019 13:00,59.18,Wet
RTOI4,10/10/2019 13:20,59,Wet
RTOI4,10/10/2019 13:30,59,Wet
RTOI4,10/10/2019 13:40,59,Wet
RTOI4,10/10/2019 13:50,59,Wet
RTOI4,10/10/2019 14:10,59,Wet
RTOI4,10/10/2019 14:20,59.18,Wet
RTOI4,10/10/2019 14:30,59.36,Wet
RTOI4,10/10/2019 14:40,59.54,Wet
RTOI4,10/10/2019 14:50,59.54,Wet
RTOI4,10/10/2019 15:00,59.9,Wet
RTOI4,10/10/2019 15:10,60.26,Wet
RTOI4,10/10/2019 15:20,59.9,Wet
RTOI4,10/10/2019 15:30,60.08,Wet
RTOI4,10/10/2019 15:40,60.26,Wet
RTOI4,10/10/2019 15:50,59.9,Wet
RTOI4,10/10/2019 16:00,60.26,Wet
RTOI4,10/10/2019 16:10,61.34,Wet
RTOI4,10/10/2019 16:20,61.7,Wet
RTOI4,10/10/2019 16:30,62.78,Wet
RTOI4,10/10/2019 16:40,63.5,Wet
RTOI4,10/10/2019 16:50,63.68,Wet
RTOI4,10/10/2019 17:00,63.5,Wet
